id,text_lower,label,matched_word,mod_text,text_final
1598394377327370240,twitter could be completely decentralized using a blockchain platform like #cardano and internet access with #starlink built by @spacex or @worldmobileteam built on #cardano. \n\nit would be unstoppable. https://t.co/tkizkom335,0,twitter could be completely decentralized using a block,twitter could be completely decentralized using a blockchain platform like cardano and internet access with starlink built by or built on cardano. it would be unstoppable. https//t.co/tkizkom335,twitter could completely decentralize use blockchain platform like cardano internet access starlink build build cardano would unstoppable
1600025476117909504,"islamic republic’s failed attempt to suppress the revolution has reached the stage where they want to execute arrestees, including many children.\nwe beg the world media to report this now. we’ll provide any content you need re these arrestees in danger of execution. \n#mahsaamini",0,report this now. we’ll provide any content,"islamic republic’s failed attempt to suppress the revolution has reached the stage where they want to execute arrestees, including many children. we beg the world media to report this now. we’ll provide any content you need re these arrestees in danger of execution. mahsaamini",islamic republic fail attempt suppress revolution reach stage want execute arrestees include many child beg world medium report provide content need arrestees danger execution mahsaamini
1609094664098877440,"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution",1,twitter has block,"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. iranrevolution",despite difficult condition iran ukraine twitter block prefix two country make unable access many feature available twitter let people every country speak without put obstacle way iranrevolution
1598663273301168130,clover appmarket: how to uninstall apps (cancel subscription) on clover pos?- https://t.co/rdiespjr6y\n\n#payplaxe #clover #pos #cloverpos #appmarket  #app #howto #money #cloverflex #clovermini  #appmarket #cancel #delete #remove #hack #payments #apps #uninstall #install #moretools https://t.co/md2fbotvbd,0,delete,clover appmarket how to uninstall apps (cancel subscription) on clover pos?- https//t.co/rdiespjr6y payplaxe clover pos cloverpos appmarket app howto money cloverflex clovermini appmarket cancel delete remove hack payments apps uninstall install moretools https//t.co/md2fbotvbd,clover appmarket uninstall apps cancel subscription clover po payplaxe clover po cloverpos appmarket app howto money cloverflex clovermini appmarket cancel delete remove hack payment apps uninstall install moretools
1608483668779044871,"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution https://t.co/kqrrkpvt0n",1,twitter has block,"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. iranrevolution https//t.co/kqrrkpvt0n",despite difficult condition iran ukraine twitter block prefix two country make unable access many feature available twitter let people every country speak without put obstacle way iranrevolution
1589089920454647808,"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n#mahsaamini\n#مهسا_امینی",1,"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend","hello mercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text اعدام کنید please permanently suspend accounts that use this hashtag for violating twitter rules. thank you mahsaamini مهسا امینی",hello mercenary terrorist islamic republic trend hashtag execute follow farsi text اعدام کنید please permanently suspend account use hashtag violate twitter rule thank mahsaamini مهسا امینی
1572957540568412160,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\nbe our voice when they silenced us\nsay her name\n\n794,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove,lots of the iranian accounts(start with +98) do not work properly even from abroad. lots of the posts related to the current protests in iran are removed on shame on you opiran مهسا امینی be our voice when they silenced us say her name 794,lot iranian account start work properly even abroad lot post relate current protest iran remove shame opiran مهسا امینی voice silence u say name
1608349607251017728,"twitter trends about ukraine:\n#germany 53%, #europe 72%, #iran 292%, #usa 78%\nview full report: https://t.co/titxef8de9\nupdated dec 29, 6:30 am utc",0,"twitter trends about ukraine:\n#germany 53%, #europe 72%, #iran 292%, #usa 78%\nview full report","twitter trends about ukraine germany 53%, europe 72%, iran 292%, usa 78% view full report https//t.co/titxef8de9 updated dec 29, 630 am utc",twitter trend ukraine germany europe iran usa view full report update dec utc
1571461287158194176,"@mahearthurts being a women in iran is subject to daily harassment, and violent by the official islamic vice squad police. the state morality police arrested mahsa amini. she was beat up and went to coma and never woke up.\n#مهسا_امینی \n#mahsaamini",0,harassment,"being a women in iran is subject to daily harassment, and violent by the official islamic vice squad police. the state morality police arrested mahsa amini. she was beat up and went to coma and never woke up. مهسا امینی mahsaamini",woman iran subject daily harassment violent official islamic vice squad police state morality police arrest mahsa amini beat go coma never wake مهسا امینی mahsaamini
1577976579350732800,is @twitter planning to ban @khamenei_ir from this platform or still considers the mass killings in iran as just rants??\n\n#مهسا_امینی \n#زاهدان \n#opiran #mahsaamini https://t.co/f0oyzydre8,1,twitter planning to ban ,is planning to ban ir from this platform or still considers the mass killings in iran as just rants?? مهسا امینی زاهدان opiran mahsaamini https//t.co/f0oyzydre8,plan ban ir platform still consider mass killing iran rant مهسا امینی زاهدان opiran mahsaamini
1572912186279997441,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n283,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove,lots of the iranian accounts(start with +98) do not work properly even from abroad. lots of the posts related to the current protests in iran are removed on shame on you opiran مهسا امینی 283,lot iranian account start work properly even abroad lot post relate current protest iran remove shame opiran مهسا امینی
1592191383250796544,".@womensmarch deleted their tweet about this live, but it's going now.\ndo whatever you think it's right.\n#mahsaamini \n#iranrevoiution https://t.co/augxw2bxzh",1,deleted their tweet,". deleted their tweet about this live, but it's going now. do whatever you think it's right. mahsaamini iranrevoiution https//t.co/augxw2bxzh",delete tweet live go whatever think right mahsaamini iranrevoiution
1577439144166686720,smart @mwcartoons still #metoo @metoomvmt #sexualharassment #sexualabuse not a really a day to celebrate this time #iran #mahsaamini #moralitypolice #dresscode #womenrights #womanrightsarehumanrights #feminism versus male #gerontocracy #geriatricoligarchy it is a man's world https://t.co/qh7eoirshw,0,harassment,smart still metoo sexualharassment sexualabuse not a really a day to celebrate this time iran mahsaamini moralitypolice dresscode womenrights womanrightsarehumanrights feminism versus male gerontocracy geriatricoligarchy it is a man's world https//t.co/qh7eoirshw,smart still metoo sexualharassment sexualabuse really day celebrate time iran mahsaamini moralitypolice dresscode womenrights womanrightsarehumanrights feminism versus male gerontocracy geriatricoligarchy man world
1600112477747834880,"+rt\nhossein jalali, iran parliament member: bank accounts of women not wearing hijab properly will be blocked soon. \nthe ir lacks enough oppressing forces, so it comes up with new tactics to\n#mahsaamini\n#opiran\nhttps://t.co/f2zqzqv3iw",0,accounts of women not wearing hijab properly will be block,"+rt hossein jalali, iran parliament member bank accounts of women not wearing hijab properly will be blocked soon. the ir lacks enough oppressing forces, so it comes up with new tactics to mahsaamini opiran https//t.co/f2zqzqv3iw",hossein jalali iran parliament member bank account woman wear hijab properly block soon ir lack enough oppressing force come new tactic mahsaamini opiran
1586932739978285056,dear @elonmusk now that you are claiming that you are defending free speech i think it’s about time that you punish those who are not allowing people to freely express themselves (like iranian politicians and mullahs)by suspending their accounts.#مهسا_امینی,1,suspending their account,dear now that you are claiming that you are defending free speech i think it’s about time that you punish those who are not allowing people to freely express themselves (like iranian politicians and mullahs)by suspending their accounts.مهسا امینی,dear claim defend free speech think time punish allow people freely express like iranian politician mullah suspend امینی
1588910282948374528,"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n#mahsaamini\n#مهسا_امینی",1,"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend","hello mercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text اعدام کنید please permanently suspend accounts that use this hashtag for violating twitter rules. thank you mahsaamini مهسا امینی",hello mercenary terrorist islamic republic trend hashtag execute follow farsi text اعدام کنید please permanently suspend account use hashtag violate twitter rule thank mahsaamini مهسا امینی
1575608430848782340,🎥 iranian artist shervin hajipour who sang a song based on tweets supporting the protests has gone missing and his post on instagram which had 40m views has been removed.\n\n #iranrevolution  #mahsaamini  #شروین_حاجی_پور  #opiran  #مهسا_امینی  #اعتصابات_سراسری,1,tweets supporting the protests has gone missing and his post on instagram which had 40m views has been remove,iranian artist shervin hajipour who sang a song based on tweets supporting the protests has gone missing and his post on instagram which had 40m views has been removed. iranrevolution mahsaamini شروین حاجی پور opiran مهسا امینی اعتصابات سراسری,iranian artist shervin hajipour sing song base tweet support protest go miss post instagram view remove iranrevolution mahsaamini شروین حاجی پور opiran مهسا امینی اعتصابات سراسری
1588968683703267329,terrorists in iran are using twitter to find and execute protestors\n@elonmusk @twitter \nthey are using the hashtag”اعدام_کنید” literally meaning execute them.\nis there any way to flag and suspend accounts that use this hashtag?\nit will save countless lives\n#mahsaamini\n#مهسا_امینی,1,twitter to find and execute protestors\n@elonmusk @twitter \nthey are using the hashtag”اعدام_کنید” literally meaning execute them.\nis there any way to flag and suspend,terrorists in iran are using twitter to find and execute protestors they are using the hashtag”اعدام کنید” literally meaning execute them. is there any way to flag and suspend accounts that use this hashtag? it will save countless lives mahsaamini مهسا امینی,terrorist iran use twitter find execute protestors use hashtag اعدام کنید literally mean execute way flag suspend account use hashtag save countless life mahsaamini مهسا امینی
1590345189679575040,"”in the years niloofar has been my friend and spouse, her biggest preoccupation has been to be a good reporter. today it has been 7 weeks she has been imprisoned [by islamic republic] and can’t pursue her passion”\n\nshe reported #mahsaamini’s story.\n\n@cnn @foxnews @washingtonpost https://t.co/smgvlfob4b",0,reporter. today it has been 7 weeks she has been imprisoned [by islamic republic] and can’t pursue her passion”\n\nshe reported #mahsaamini’s story.\n\n@cnn @foxnews @washingtonpost,"”in the years niloofar has been my friend and spouse, her biggest preoccupation has been to be a good reporter. today it has been 7 weeks she has been imprisoned [by islamic republic] and can’t pursue her passion” she reported mahsaamini’s story. https//t.co/smgvlfob4b",year niloofar friend spouse big preoccupation good reporter today week imprison islamic republic pursue passion report mahsaamini story
1610614879538536451,"iranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. #iranrevolution",0,blocks the data disruption is at its highest and mobile internet has been cut off for many user,"iranians are being silenced again. according to the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. iranrevolution",iranian silence accord data disruption high mobile internet cut many user islamic regime want think protest govt atrocity false notion iranrevolution
1578434099026567168,content analysis:\nthis article scores 81/100. the complete report can be viewed here: https://t.co/tsh1w6vtcg\n(i'm a bot)\n\n#mahsaamini #union #european https://t.co/ll5fqcwrop,0,content analysis:\nthis article scores 81/100. the complete report,content analysis this article scores 81/100. the complete report can be viewed here https//t.co/tsh1w6vtcg (i'm a bot) mahsaamini union european https//t.co/ll5fqcwrop,content analysis article score complete report view bot mahsaamini union european
1572911525752455169,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n263,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove,lots of the iranian accounts(start with +98) do not work properly even from abroad. lots of the posts related to the current protests in iran are removed on shame on you opiran مهسا امینی 263,lot iranian account start work properly even abroad lot post relate current protest iran remove shame opiran مهسا امینی
1588999824141037568,"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی",1,"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend","hello mercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text اعدام کنید please permanently suspend accounts that use this hashtag for violating twitter rules. thank you mahsaamini مهسا امینی",hello mercenary terrorist islamic republic trend hashtag execute follow farsi text اعدام کنید please permanently suspend account use hashtag violate twitter rule thank mahsaamini مهسا امینی
1572915186381557761,"iranian girls are afraid to go out, please help us and publish this content so that we can be seen and people and organizations will help us, our government wants us to be victims.  kend wants to kill us, like mehsa amini,she was murdered for not wearing a full hijab #mahsaamini https://t.co/tky33xbem5",0,"raid to go out, please help us and publish this content","iranian girls are afraid to go out, please help us and publish this content so that we can be seen and people and organizations will help us, our government wants us to be victims. kend wants to kill us, like mehsa amini,she was murdered for not wearing a full hijab mahsaamini https//t.co/tky33xbem5",iranian girl afraid go please help u publish content see people organization help u government want u victim kend want kill u like mehsa amini murder wear full hijab mahsaamini
1591148256410873856,"&gt;2000 people in #iran are facing the death penalty, including 2 journalists who first reported about mahsa amini labeled as cia spies &amp; saman yasin, a kurdish rapper charged with waging war against god after posting on social media his support of protests\nhttps://t.co/aa3i36lzqq",0,"reported about mahsa amini labeled as cia spies &amp; saman yasin, a kurdish rapper charged with waging war against god after post","&gt;2000 people in iran are facing the death penalty, including 2 journalists who first reported about mahsa amini labeled as cia spies &amp; saman yasin, a kurdish rapper charged with waging war against god after posting on social media his support of protests https//t.co/aa3i36lzqq",gt people iran face death penalty include journalist first report mahsa amini label cia spy amp saman yasin kurdish rapper charge wag war god post social medium support protest
1586814109906894850,"raise awareness for the revolution in iran with likes, comments, retweets and by joining this space and learning!\n@iranreportsnow @barandazabadani @persian__rugs @ashvazdangahe @qoraze @pegahpainter @ashvazdangahe @nft_ish @kellypantaleoni \n\n#womanlifefreedom #mahsaamini https://t.co/4fphisctja https://t.co/dzjmapdlip",0,tweets and by joining this space and learning!\n@iranreport,"raise awareness for the revolution in iran with likes, comments, retweets and by joining this space and learning! rugs ish womanlifefreedom mahsaamini https//t.co/4fphisctja https//t.co/dzjmapdlip",raise awareness revolution iran like comment retweets join space learning rug ish womanlifefreedom mahsaamini
1588840165325541376,"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏\n\n#mahsaamini\n#مهسا_امینی \nویروسی*",1,"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend","hello mercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text اعدام کنید please permanently suspend accounts that use this hashtag for violating twitter rules. thank you mahsaamini مهسا امینی ویروسی*",hello mercenary terrorist islamic republic trend hashtag execute follow farsi text اعدام کنید please permanently suspend account use hashtag violate twitter rule thank mahsaamini مهسا امینی ویروسی
1588897995465990144,"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you ❤️🙏🏼\n#mahsaamini\n#مهسا_امینی",1,"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend","hello mercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text اعدام کنید please permanently suspend accounts that use this hashtag for violating twitter rules. thank you mahsaamini مهسا امینی",hello mercenary terrorist islamic republic trend hashtag execute follow farsi text اعدام کنید please permanently suspend account use hashtag violate twitter rule thank mahsaamini مهسا امینی
1593332462062632961,"khamenei &amp; irgcterrorists killed this 10-year-old kid, who was btw a brilliant student inventing stuff. still no action to ban them on @twitter ???\n#iranrevolution #iranrevolution2022 #irgcterrorists #womanlifefreedom #kianpirfalak https://t.co/7jd7ycy3c0",1, ban them on @twitter,"khamenei &amp; irgcterrorists killed this 10-year-old kid, who was btw a brilliant student inventing stuff. still no action to ban them on ??? iranrevolution iranrevolution2022 irgcterrorists womanlifefreedom kianpirfalak https//t.co/7jd7ycy3c0",khamenei amp irgcterrorists kill kid btw brilliant student invent stuff still action ban iranrevolution irgcterrorists womanlifefreedom kianpirfalak
1574058657524101123,just review this video. i know you have seen the beating. but check out the other police. he is touching her breast. physically painful and mentally sexual harassment. #mahsaamini #mahsa_amini #مهسا_امینی https://t.co/0vaqgklr2a,0,harassment,just review this video. i know you have seen the beating. but check out the other police. he is touching her breast. physically painful and mentally sexual harassment. mahsaamini mahsa amini مهسا امینی https//t.co/0vaqgklr2a,review video know see beating check police touch breast physically painful mentally sexual harassment mahsaamini mahsa amini مهسا امینی
1586462951703470080,"request for closing ali khamenei’s twitter accounts - sign the petition! https://t.co/viah7vcgjw via @change \n\n@elonmusk khamenei baned twitter for iranian people in 2009 while he is using it,we are asking u to ban this evil!\n#mahsaamini \n#iranrevoiution",1,"twitter accounts - sign the petition! https://t.co/viah7vcgjw via @change \n\n@elonmusk khamenei baned twitter for iranian people in 2009 while he is using it,we are asking u to ban","request for closing ali khamenei’s twitter accounts - sign the petition! https//t.co/viah7vcgjw via khamenei baned twitter for iranian people in 2009 while he is using it,we are asking u to ban this evil! mahsaamini iranrevoiution",request close ali khamenei twitter account sign petition via khamenei ban twitter iranian people use ask u ban evil mahsaamini iranrevoiution
1577983043184254977,#mahsaamini #mahsa_amini #iranprotests #iranianwomenlivesmatter #iranianlivesmatter #vpn #iranrevolution22 #remembertheirnames #dontbeafraid #womenlifefreedom check out user2994972441754's video! #tiktok https://t.co/aymozpepw6,0,raid #womenlifefreedom check out user,mahsaamini mahsa amini iranprotests iranianwomenlivesmatter iranianlivesmatter vpn iranrevolution22 remembertheirnames dontbeafraid womenlifefreedom check out user2994972441754's video! tiktok https//t.co/aymozpepw6,mahsaamini mahsa amini iranprotests iranianwomenlivesmatter iranianlivesmatter vpn remembertheirnames dontbeafraid womenlifefreedom check video tiktok
1573431689749360640,"i deleted the hijab thread because i am unsure whether or not i was out of my lane or unjustly implied any comparison in stakes to what’s happening now in iran. better safe than sorry, esp before i go offline for shabbat. prayers up for #mahsaamini &amp; solidarity with all fighting.",1,delete,"i deleted the hijab thread because i am unsure whether or not i was out of my lane or unjustly implied any comparison in stakes to what’s happening now in iran. better safe than sorry, esp before i go offline for shabbat. prayers up for mahsaamini &amp; solidarity with all fighting.",delete hijab thread unsure whether lane unjustly imply comparison stake happen iran good safe sorry esp go offline shabbat prayer mahsaamini amp solidarity fighting
1572969009200660485,is human rights organization? maybe it is also unconditionally for iran\n#mahsaamini \n#opiran \n#مهسا_امینی \ntweeter please don't delete this tweet...\nthese are the real pictures of today's iran...\ndon't want to publish viole...\nit is only to inform the position of protests in iran https://t.co/qaop4znpx6,1,tweeter please don't delete,is human rights organization? maybe it is also unconditionally for iran mahsaamini opiran مهسا امینی tweeter please don't delete this tweet... these are the real pictures of today's iran... don't want to publish viole... it is only to inform the position of protests in iran https//t.co/qaop4znpx6,human right organization maybe also unconditionally iran mahsaamini opiran مهسا امینی tweeter please delete tweet real picture today iran want publish viole inform position protest iran
1572939172415164417,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n533,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove,lots of the iranian accounts(start with +98) do not work properly even from abroad. lots of the posts related to the current protests in iran are removed on shame on you opiran مهسا امینی 533,lot iranian account start work properly even abroad lot post relate current protest iran remove shame opiran مهسا امینی
1580991914878586881,authorities in iran forced to remove poster of women in hijabs after pr fiasco - @guardian #mahsaamini #iranprotests2022 #مهسا_امینی https://t.co/dxwr9lhx0k,0,remove post,authorities in iran forced to remove poster of women in hijabs after pr fiasco - mahsaamini iranprotests2022 مهسا امینی https//t.co/dxwr9lhx0k,authority iran force remove poster woman hijab pr fiasco mahsaamini مهسا امینی
1595139724737331200,"#mahsaamini #مهساامینی #iranrevolution2022 #iranrevolution #iranprotests2022 #iranprotests #iran \n\niran’s women’s basketball team removed their hijabs and posted a picture on instagram, protesting gender apartheid. they published the photo with the slogan: woman life freedom. ✊ https://t.co/hluegjd75x",0,removed their hijabs and post,"mahsaamini مهساامینی iranrevolution2022 iranrevolution iranprotests2022 iranprotests iran iran’s women’s basketball team removed their hijabs and posted a picture on instagram, protesting gender apartheid. they published the photo with the slogan woman life freedom. https//t.co/hluegjd75x",mahsaamini مهساامینی iranrevolution iranprotests iran iran woman basketball team remove hijab post picture instagram protest gender apartheid publish photo slogan woman life freedom
1572931289187065861,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n416,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove,lots of the iranian accounts(start with +98) do not work properly even from abroad. lots of the posts related to the current protests in iran are removed on shame on you opiran مهسا امینی 416,lot iranian account start work properly even abroad lot post relate current protest iran remove shame opiran مهسا امینی
1605164029223354374,dm me now on how to recover trust wallet and coinbase account recovery#trustwallet  #cryptonews #binance #btc #anonymous #trust #coinbase #account #cryptocurrency #cyber #crypto #blockchain #ethereum #cryptonews #btc #anonymous #trustwallet #craftsmanship #cryptocurrencyexchange,0,account recovery#trustwallet  #cryptonews #binance #btc #anonymous #trust #coinbase #account #cryptocurrency #cyber #crypto #block,dm me now on how to recover trust wallet and coinbase account recoverytrustwallet cryptonews binance btc anonymous trust coinbase account cryptocurrency cyber crypto blockchain ethereum cryptonews btc anonymous trustwallet craftsmanship cryptocurrencyexchange,dm recover trust wallet coinbase account recoverytrustwallet cryptonews binance btc anonymous trust coinbase account cryptocurrency cyber crypto blockchain ethereum cryptonews btc anonymous trustwallet craftsmanship cryptocurrencyexchange
1572871478919696384,"why is facebook cooperating with iran’s government in blocking people’s voice?\nposts are being deleted, shame on you @facebook \n#mahsaamini #مهسا_امینی",1,blocking people’s voice?\npost,"why is facebook cooperating with iran’s government in blocking people’s voice? posts are being deleted, shame on you mahsaamini مهسا امینی",facebook cooperate iran government block people voice post delete shame mahsaamini مهسا امینی
1605972936615006209,"🇾🇪 yemeni student abir al-maqtari dreamt of studying abroad but amid a tightening of restrictions on women echoing religious regimes in #iran and #afghanistan, #huthi_forces blocked her from leaving.\n\n#jusoor_post https://t.co/c2v59mt1rk",0,blocked her from leaving.\n\n#jusoor_post,"yemeni student abir al-maqtari dreamt of studying abroad but amid a tightening of restrictions on women echoing religious regimes in iran and afghanistan, huthi forces blocked her from leaving. jusoor post https//t.co/c2v59mt1rk",yemeni student abir dreamt study abroad amid tightening restriction woman echo religious regime iran afghanistan huthi force block leave jusoor post
1611690480932163587,"if your gmail account got hacked, text me now for guide on how to recover your account immediately #gmailhack #gmaildown #hacking #hacked #hackaccount #anonymous #stolencoins #snapchat #igotbanned #ilostmyaccount #accountsuspended #igotlockedout.",1,"account got hacked, text me now for guide on how to recover your account immediately #gmailhack #gmaildown #hacking #hacked #hackaccount #anonymous #stolencoins #snapchat #igotbanned #ilostmyaccount #accountsuspend","if your gmail account got hacked, text me now for guide on how to recover your account immediately gmailhack gmaildown hacking hacked hackaccount anonymous stolencoins snapchat igotbanned ilostmyaccount accountsuspended igotlockedout.",gmail account get hack text guide recover account immediately gmailhack gmaildown hacking hack hackaccount anonymous stolencoins snapchat igotbanned ilostmyaccount accountsuspended igotlockedout
1572337669526396939,"twitter censors and doesn't let me share posts, deletes them\n#mahsa_amini #zib2 \n#مهساامینی #مهسا_امینی",1,"twitter censors and doesn't let me share posts, delete","twitter censors and doesn't let me share posts, deletes them mahsa amini zib2 مهساامینی مهسا امینی",twitter censor let share post delete mahsa amini مهساامینی مهسا امینی
1589021634866085895,check out free human rights reporters's video! #tiktok https://t.co/ggthlxvngk  @michelleobama @hillaryclinton @potus @cnn @maddow @amnestyusa @alinejadmasih @bbcworld @washingtonpost @unicef @ac360 @latimes @barackobama @unhumanrights @hrw #mahsaamini #womanlifefreedom,0,reporters's video! #tiktok https://t.co/ggthlxvngk  @michelleobama @hillaryclinton @potus @cnn @maddow @amnestyusa @alinejadmasih @bbcworld @washingtonpost,check out free human rights reporters's video! tiktok https//t.co/ggthlxvngk mahsaamini womanlifefreedom,check free human right reporter video tiktok mahsaamini womanlifefreedom
1584023003360174081,apparently meta is still hugely flagging and reducing the reach of iran related activism!\n\ni guess zuck will just go on joe rogan 2 years from now and just say “meta was wrong to ban iran related activism”\n\nthe problem is the lack of accountability for these mfs\n\n#mahsaamini,1, ban iran related activism”\n\nthe problem is the lack of account,apparently meta is still hugely flagging and reducing the reach of iran related activism! i guess zuck will just go on joe rogan 2 years from now and just say “meta was wrong to ban iran related activism” the problem is the lack of accountability for these mfs mahsaamini,apparently meta still hugely flag reduce reach iran relate activism guess zuck go joe rogan year say meta wrong ban iran related activism problem lack accountability mf mahsaamini
1611169897299443712,dm me now on how to recover trust wallet phrase and coinbase account recovery#trustwallet #bnb #cyber #recoveryphrase #hacked #crypto  #cryptonews #btc #anonymous  #nfthack #stolencoins #snapchat#igotbanned #ilostmyaccount #accountsuspended #igotlockedout...,0,account recovery#trustwallet #bnb #cyber #recoveryphrase #hacked #crypto  #cryptonews #btc #anonymous  #nfthack #stolencoins #snapchat#igotbanned #ilostmyaccount #accountsuspend,dm me now on how to recover trust wallet phrase and coinbase account recoverytrustwallet bnb cyber recoveryphrase hacked crypto cryptonews btc anonymous nfthack stolencoins snapchatigotbanned ilostmyaccount accountsuspended igotlockedout...,dm recover trust wallet phrase coinbase account recoverytrustwallet bnb cyber recoveryphrase hack crypto cryptonews btc anonymous nfthack stolencoins snapchatigotbanned ilostmyaccount accountsuspended igotlockedout
1583374316531462145,#mahsaamini\n\niran protests continue: starlink terminals reportedly smuggled to tehran - the jerusalem post https://t.co/97e6xb4hsu,0,reportedly smuggled to tehran - the jerusalem post,mahsaamini iran protests continue starlink terminals reportedly smuggled to tehran - the jerusalem post https//t.co/97e6xb4hsu,mahsaamini iran protest continue starlink terminal reportedly smuggle tehran jerusalem post
1572912293599485957,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n287,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove,lots of the iranian accounts(start with +98) do not work properly even from abroad. lots of the posts related to the current protests in iran are removed on shame on you opiran مهسا امینی 287,lot iranian account start work properly even abroad lot post relate current protest iran remove shame opiran مهسا امینی
1588854652673871873,"hello \n\n@twittersupport\n\nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text: اعدام_کنید please permanently suspend accounts that use this hashtag for violating twitter rules. thank you #mahsaamini #مهسا_امینی",1,"twittersupport\n\nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text: اعدام_کنید please permanently suspend","hello mercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text اعدام کنید please permanently suspend accounts that use this hashtag for violating twitter rules. thank you mahsaamini مهسا امینی",hello mercenary terrorist islamic republic trend hashtag execute follow farsi text اعدام کنید please permanently suspend account use hashtag violate twitter rule thank mahsaamini مهسا امینی
