id	text_lower	label	matched_word
1.5948E+18	this account @me_unstoppable_ shared a video in supporting #kurdish people of #iran and got suspended for it! hey @elonmusk @twittersupport what is going on here?! \ndo not cut out voice\n#mahsaamini #iranrevolution https://t.co/qp85yt3x1u	1	account @me_unstoppable_ shared a video in supporting #kurdish people of #iran and got suspend
1.6197E+18	"working on everybody's reported cases\nsend in your hacking issues and get real solution fast\ni'm available 24/7 \n#hacking #twitter #facebook #instagram #icloud🛅\n\n#hacking #recovery #robloxdown #hack #cybersecurity\n if your roblox is hacked, all hacking services are"	1	reported cases\nsend in your hacking issues and get real solution fast\ni'm available 24/7 \n#hacking #twitter
1.57291E+18	"facebook, instagram, whatsapp are all going into the usual meta/zuckerberg genocide-enabling mode, censoring #iranprotests and blocking accounts.\nshame on you. but dont forget that our voice are tooooooo louder than your shit. \n#مهسا_امینی #opiran #anonymous #iranianlivesmatter"	1	blocking account
1.60442E+18	"if you need help with recovering any hacked or suspended  account, mails, tiktok, snapchat, instagram #instagram #account #needhelp #suspendaccount #help #mail #tiktok #snapchat #hack #suspended .."	1	suspended  account
1.58087E+18	it is with a heavy heart that i have no option left but to ask @twittersupport to immediately take action and ban this account of @mahleejsarkari ; if no action is taken i will delete my twitter account for hurting my feelings and a billion muslims! #iranrevolution2022 https://t.co/ikuucjzee0	1	twittersupport to immediately take action and ban 
1.6124E+18	flight ps752: families of victims met with harassment from #iran\nhttps://t.co/xituqdpedz	0	harassment
1.60852E+18	"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution"	1	twitter has block
1.57282E+18	"president!? of #iran :\n""iran is the #flagship of human rights protection"" ,ask any iranian about ""#protection "" and they will tell you all about it, \ne.g if you kill #mahsaamini you have protected women from sexual harassment . \nit's a sad joke we live in.\n#مهسا_امینی"	0	harassment
1.60852E+18	"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution"	1	twitter has block
1.5911E+18	surely blue tick bp can't get deleted for telling the truth? 🤔\n#mossadegh #iran https://t.co/u1ofugda7x	1	delete
1.6172E+18	"iraqi army forces on sunday stormed a village in kirkuk and prevented kurdish farmers from using their own agricultural fields, a report said.\n\n#iraq #kurdistan #twitterkurds \nhttps://t.co/jyriewkh4e"	0	report said.\n\n#iraq #kurdistan #twitter
1.57773E+18	"fight fire with fire. iranian women and men are fighting against dictatorship. be their voice.\n(we do not remove your watermarks, we are here to repost your art anonymously)\n#anonart\n#mahsaamini \n#مهسا_امینی https://t.co/1mc70wlus9"	0	"remove your watermarks, we are here to repost"
1.61297E+18	"#irgcterrorists \nislamic regime irrgc is a terrorist organization &amp; threat to world security.\nsanction, stop transactions, don't allow them to come to your countries, block accounts, help iranian people &amp; make the world safer\n#iranrevolution\n@josepborrellf\n@hneumannmep \n@weimers https://t.co/pi8fzoclpl"	0	block account
1.60272E+18	#alimoazzami a twenty-year-old freedom fighter\naccording to some reports the regime of the islamic republic wants to execute him tomorrow for wanting freedom and without committing a crime\nplease be our voice and support\n#mahsaamini https://t.co/oolupusery	0	reports the regime of the islamic republic wants to execute him tomorrow for wanting freedom and without committing a crime\nplease be our voice and support\n#mahsaamini https://t.co/oolupuser
1.57943E+18	"as a tg user, qlt &amp; scrt have been excellent, but the only thing that always worries me is the unofficial versions. i request the @telegram  add the possibility to block communication with this users in private chats, gp &amp; chnnl, or at least selectively , more secure \n#مهسا_امینی"	1	"user, qlt &amp; scrt have been excellent, but the only thing that always worries me is the unofficial versions. i request the @telegram  add the possibility to block"
1.60864E+18	"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution"	1	twitter has block
1.5822E+18	"#iranian #celebrities have been startlingly public in their support for the massive #iranianprotests. they have found themselves targeted for arrest, have had passports confiscated &amp; faced other harassment. #mahsaamini #betheirvoice #iran https://t.co/fzd4m7wjju"	0	harassment
1.57184E+18	doctor #مهدیار_سعیدیان  who had enlightened about the head injury of #مهسا_امینی seems to have been arrested. his tweet confirming mahsa's skull fracture was suspiciously deleted.\nبیست	1	tweet confirming mahsa's skull fracture was suspiciously delete
1.57396E+18	content analysis:\nthis article scores 57/100. the complete report can be viewed here: https://t.co/c8fxiyzoxo\n(i'm a bot)\n\n#mahsaamini #iranian https://t.co/aieagv1kkp	0	content analysis:\nthis article scores 57/100. the complete report
1.59373E+18	#iranrevolution #iranprotests #mashaamini #اعتراضات_سراسری #زن_زندگی_ازادی #iranprotests2022 #opiran iranian and kurdish comrades and friends can report to twitter this fascist who calls for the massacre of the kurds of iran and the populations of bukan and mahabad https://t.co/e52ibtgsao	1	report to twitter
1.58993E+18	"i am back! \nreport the 💩 out of #twitter you child murderers fans! \ni will fight for freedom of #iran! against theocracy, gender apartheid, and your propaganda 👊🏻\n#زن_زندگی_آزادی \n#frau_leben_freiheit\n#womanlifefreedom \n#mahsaamini"	1	report the 💩 out of #twitter
1.57479E+18	"#iran army sattari officer college get unavailable after this post.  navy college instagram account also posted a support post with the title ""army of sacrifice to the nation"", but this post was deleted after a few minutes.\n\n#opiran #mahsaamini #مهسا_امینی https://t.co/7vxsu1cw3w"	1	"post.  navy college instagram account also posted a support post with the title ""army of sacrifice to the nation"", but this post was delete"
1.57591E+18	"reports say kaveh rezaei, a kurd soccer player in the tractor s.c was detained because of his instagram posts in support of #iranprotests and for sending condolences to kurds after the regime bombed the camps of kurd opposition groups. \n#iranrevolution\n#mahsaamini \n#مهسا_امینی https://t.co/mzcpdk2u8u"	0	"reports say kaveh rezaei, a kurd soccer player in the tractor s.c was detained because of his instagram post"
1.57296E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\nbe our voice when they silenced us\nsay her name	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.59632E+18	international day for the elimination of gender based violence nov.25 an encouragement to speak out against sexual abuse &amp; harassment. \n\nwho cares about taboos? let’s build safe spaces to work play and live. #notallthatglitters #orangetheworld #stoprapeculture #womenlifefreedom https://t.co/dwiupyu31d	0	harassment
1.57792E+18	my main account @herx suspended due to irgc trolls please help to unfreeze and follow\nhere for #mahsaamini  \n#nikashakarami https://t.co/pqpezbtdsp	1	account @herx suspend
1.59145E+18	"arak, #iran: posters of the former and current iranian supreme leaders were removed from the entrance to arak's train station, for fear that protesters would set them on fire.\n\nto comment, follow this link https://t.co/knrzbmqisy"	0	posters of the former and current iranian supreme leaders were remove
1.60916E+18	"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution"	1	twitter has block
1.58101E+18	"iran plain cloth paramilitary thugs just attacked a high school in city of ardebil, savagely beaten and arrested students, and beaten one student to death. please report @cnn @nytimes @foxnews @washingtonpost @nbcnews @abc  #مهسا_امینی #دبیرستان_شاهد"	0	report @cnn @nytimes @foxnews @washingtonpost
1.58896E+18	terrorists in iran are using twitter to find and execute protestors. \n@elonmusk @twitter \nthey are using the hashtag”اعدام_کنید” literally meaning execute them.\nis there any way to flag and suspend accounts that use this hashtag? it will save countless lives \n#mahsaamini\n#opiran	1	twitter to find and execute protestors. \n@elonmusk @twitter \nthey are using the hashtag”اعدام_کنید” literally meaning execute them.\nis there any way to flag and suspend
1.57289E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n31	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.59909E+18	"kuwait has demanded baghdad to withdraw three iraqi marine vessels in its territorial waters, the state-run agency kuna reported.\n\n #iraq #kuwait #kurdistan #twitterkurds https://t.co/gudffimjvq"	0	reported.\n\n #iraq #kuwait #kurdistan #twitter
1.57963E+18	"watch, this is a war. help us raise awareness and remove this regime!  @time @thegardiannews @washingtonpost @thetalkshow @bbcnews @bbcworld \n#sanandaj #mahsaamini #مهسا_امينی https://t.co/7gb21osjl4"	0	remove this regime!  @time @thegardiannews @washingtonpost
1.5995E+18	everyone please report this tweet and article associated with it for false information. @nytimes is spreading the islamic regime of iran’s propaganda. \n\ncc. @twitter @elonmusk \n\n#mahsaamini https://t.co/qy5rkpjoss	1	report this tweet
1.59629E+18	".@alinejadmasih kojai? khabari azat nist. you're disgraceful. despite the fact the us government deposits 600k+ into your account every year, you claim that you're only a ""journalist."" report the news then, bi sharaf. #zanzendegiazadi #masihalinejad #zanzendegiteammelli https://t.co/k6glmxyd7g"	0	"account every year, you claim that you're only a ""journalist."" report"
1.60882E+18	"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution"	1	twitter has block
1.58136E+18	"some pictures &amp; videos show fire in #evin_prison (north of tehran, iran). voice of shooting &amp; explosion clearly heared (reported by local people). prisoners' lives are in danger. \n#مهسا_امینی\n#mahsaamini @cnnbrk\n@foxnews @washingtonpost\n@guardian"	0	reported by local people). prisoners' lives are in danger. \n#مهسا_امینی\n#mahsaamini @cnnbrk\n@foxnews @washingtonpost
1.61617E+18	this is what happens when you’re afraid of our reaction and i’m quick enough to comment on your tweet before disabling the comments ! @niacouncil you are expired.\n#irgcterrorists \n#iranrevolution https://t.co/imosmmezkt	1	raid of our reaction and i’m quick enough to comment on your tweet
1.57299E+18	i’m gonna delete my facebook account and my instagram account and whatsapp forever…\n\n#mahsaamini \n#opiran	1	delete my facebook account
1.61137E+18	unlock your ban or hacked twitter \nslide my dm now #twiter #hacking #hacking #hacked #hacker #hack #twitterfiles2 #twittergate[]	1	 ban or hacked twitter
1.60992E+18	"updated report from iran- 69 children killed, 512 protester killed, 683 student arrested and19204 estimated arrested. @un @unhumanrights @amnesty @foxnews @cnn @washingtonpost @nytimes @cnbc @potus @vp @europarl_en #mahsaamini https://t.co/k6izgwo0td"	0	"report from iran- 69 children killed, 512 protester killed, 683 student arrested and19204 estimated arrested. @un @unhumanrights @amnesty @foxnews @cnn @washingtonpost"
1.58441E+18	"(1) critical threats on twitter: ""social media users reported anti-regime demonstrations in at least 20 #iranian cities in 16 provinces on october 22 #اعتصابات_سراسری #iranprotests https://t.co/ocpxskiuxt"" / twitter https://t.co/qnrlawxkpk"	0	"twitter: ""social media users report"
1.61447E+18	message unlock_40pro on instagram for assistant  hacking related\naccount recovery\nphone spying\nservice and cybersecurity\n(trying  to refer as many as i can)\n#bannedpsn #accountrecovery #bannedtiktok #hacked\n#suspendedtwitter #usahacker #hackers #hack #hacking\n#hacker\n#hacks	1	account recovery\nphone spying\nservice and cybersecurity\n(trying  to refer as many as i can)\n#bannedpsn #accountrecovery #bannedtiktok #hacked\n#suspend
1.59449E+18	#how the talking heads on tv and their corporate investors chose to delete sections of their websites rather than report the truth on ftx. https://t.co/hufaafonkx\n#cypher #hack #hackers #security #securitysafe #cybersecurity #cryptotrading #tradingtips #hacking #hackingtips #cr…	0	delete
1.57812E+18	+بازنشر\nthanks to everyone who found and highlighted hashtag typos in my last two tweets. i removed and tweeted them again. \n\nhttps://t.co/ag0rh5acdi\n#مهسا_امینی	1	tweets. i remove
1.58211E+18	"interestingly, the #iranlobby have spent more time talking about their so called harassment (majority of which is challenging the fact they have been a mouthpiece of the ir) vs. talking about the  violence conducted by their paymasters daily on the iranian ppl. #iranrevolution"	0	harassment
1.59976E+18	"a new think tank report, obtained first by the jerusalem post, warns of the possibility of iran launching an accelerated effort to achieve a few “crude” nuclear weapons in only six months.\n\nreport by @jeremybob1 | #iran | #nuclear\n\nhttps://t.co/7ep2emgtpe"	0	"report, obtained first by the jerusalem post"
1.61591E+18	"🇮🇳 #india: @sflcin's new report noted that the existing mechanism of blocking content online ""is opaque and lacks checks and balances."" #internetshutdown https://t.co/thvgak7nsn"	1	report noted that the existing mechanism of blocking content
1.59839E+18	twitter could be completely decentralized using a blockchain platform like #cardano and internet access with #starlink built by @spacex or @worldmobileteam built on #cardano. \n\nit would be unstoppable. https://t.co/tkizkom335	0	twitter could be completely decentralized using a block
1.60003E+18	"islamic republic’s failed attempt to suppress the revolution has reached the stage where they want to execute arrestees, including many children.\nwe beg the world media to report this now. we’ll provide any content you need re these arrestees in danger of execution. \n#mahsaamini"	0	report this now. we’ll provide any content
1.60909E+18	"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution"	1	twitter has block
1.59866E+18	clover appmarket: how to uninstall apps (cancel subscription) on clover pos?- https://t.co/rdiespjr6y\n\n#payplaxe #clover #pos #cloverpos #appmarket  #app #howto #money #cloverflex #clovermini  #appmarket #cancel #delete #remove #hack #payments #apps #uninstall #install #moretools https://t.co/md2fbotvbd	0	delete
1.60848E+18	"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution https://t.co/kqrrkpvt0n"	1	twitter has block
1.58909E+18	"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n#mahsaamini\n#مهسا_امینی"	1	"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1.57296E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\nbe our voice when they silenced us\nsay her name\n\n794	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.60835E+18	"twitter trends about ukraine:\n#germany 53%, #europe 72%, #iran 292%, #usa 78%\nview full report: https://t.co/titxef8de9\nupdated dec 29, 6:30 am utc"	0	"twitter trends about ukraine:\n#germany 53%, #europe 72%, #iran 292%, #usa 78%\nview full report"
1.57146E+18	"@mahearthurts being a women in iran is subject to daily harassment, and violent by the official islamic vice squad police. the state morality police arrested mahsa amini. she was beat up and went to coma and never woke up.\n#مهسا_امینی \n#mahsaamini"	0	harassment
1.57798E+18	is @twitter planning to ban @khamenei_ir from this platform or still considers the mass killings in iran as just rants??\n\n#مهسا_امینی \n#زاهدان \n#opiran #mahsaamini https://t.co/f0oyzydre8	1	twitter planning to ban 
1.57291E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n283	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.59219E+18	".@womensmarch deleted their tweet about this live, but it's going now.\ndo whatever you think it's right.\n#mahsaamini \n#iranrevoiution https://t.co/augxw2bxzh"	1	deleted their tweet
1.57744E+18	smart @mwcartoons still #metoo @metoomvmt #sexualharassment #sexualabuse not a really a day to celebrate this time #iran #mahsaamini #moralitypolice #dresscode #womenrights #womanrightsarehumanrights #feminism versus male #gerontocracy #geriatricoligarchy it is a man's world https://t.co/qh7eoirshw	0	harassment
1.60011E+18	"+rt\nhossein jalali, iran parliament member: bank accounts of women not wearing hijab properly will be blocked soon. \nthe ir lacks enough oppressing forces, so it comes up with new tactics to\n#mahsaamini\n#opiran\nhttps://t.co/f2zqzqv3iw"	0	accounts of women not wearing hijab properly will be block
1.58693E+18	dear @elonmusk now that you are claiming that you are defending free speech i think it’s about time that you punish those who are not allowing people to freely express themselves (like iranian politicians and mullahs)by suspending their accounts.#مهسا_امینی	1	suspending their account
1.58891E+18	"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n#mahsaamini\n#مهسا_امینی"	1	"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1.57561E+18	🎥 iranian artist shervin hajipour who sang a song based on tweets supporting the protests has gone missing and his post on instagram which had 40m views has been removed.\n\n #iranrevolution  #mahsaamini  #شروین_حاجی_پور  #opiran  #مهسا_امینی  #اعتصابات_سراسری	1	tweets supporting the protests has gone missing and his post on instagram which had 40m views has been remove
1.58897E+18	terrorists in iran are using twitter to find and execute protestors\n@elonmusk @twitter \nthey are using the hashtag”اعدام_کنید” literally meaning execute them.\nis there any way to flag and suspend accounts that use this hashtag?\nit will save countless lives\n#mahsaamini\n#مهسا_امینی	1	twitter to find and execute protestors\n@elonmusk @twitter \nthey are using the hashtag”اعدام_کنید” literally meaning execute them.\nis there any way to flag and suspend
1.59035E+18	"”in the years niloofar has been my friend and spouse, her biggest preoccupation has been to be a good reporter. today it has been 7 weeks she has been imprisoned [by islamic republic] and can’t pursue her passion”\n\nshe reported #mahsaamini’s story.\n\n@cnn @foxnews @washingtonpost https://t.co/smgvlfob4b"	0	reporter. today it has been 7 weeks she has been imprisoned [by islamic republic] and can’t pursue her passion”\n\nshe reported #mahsaamini’s story.\n\n@cnn @foxnews @washingtonpost
1.61061E+18	"iranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. #iranrevolution"	0	blocks the data disruption is at its highest and mobile internet has been cut off for many user
1.57843E+18	content analysis:\nthis article scores 81/100. the complete report can be viewed here: https://t.co/tsh1w6vtcg\n(i'm a bot)\n\n#mahsaamini #union #european https://t.co/ll5fqcwrop	0	content analysis:\nthis article scores 81/100. the complete report
1.57291E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n263	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.589E+18	"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی"	1	"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1.57292E+18	"iranian girls are afraid to go out, please help us and publish this content so that we can be seen and people and organizations will help us, our government wants us to be victims.  kend wants to kill us, like mehsa amini,she was murdered for not wearing a full hijab #mahsaamini https://t.co/tky33xbem5"	0	"raid to go out, please help us and publish this content"
1.59115E+18	"&gt;2000 people in #iran are facing the death penalty, including 2 journalists who first reported about mahsa amini labeled as cia spies &amp; saman yasin, a kurdish rapper charged with waging war against god after posting on social media his support of protests\nhttps://t.co/aa3i36lzqq"	0	"reported about mahsa amini labeled as cia spies &amp; saman yasin, a kurdish rapper charged with waging war against god after post"
1.58681E+18	"raise awareness for the revolution in iran with likes, comments, retweets and by joining this space and learning!\n@iranreportsnow @barandazabadani @persian__rugs @ashvazdangahe @qoraze @pegahpainter @ashvazdangahe @nft_ish @kellypantaleoni \n\n#womanlifefreedom #mahsaamini https://t.co/4fphisctja https://t.co/dzjmapdlip"	0	tweets and by joining this space and learning!\n@iranreport
1.58884E+18	"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏\n\n#mahsaamini\n#مهسا_امینی \nویروسی*"	1	"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1.5889E+18	"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you ❤️🙏🏼\n#mahsaamini\n#مهسا_امینی"	1	"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1.59333E+18	"khamenei &amp; irgcterrorists killed this 10-year-old kid, who was btw a brilliant student inventing stuff. still no action to ban them on @twitter ???\n#iranrevolution #iranrevolution2022 #irgcterrorists #womanlifefreedom #kianpirfalak https://t.co/7jd7ycy3c0"	1	 ban them on @twitter
1.57406E+18	just review this video. i know you have seen the beating. but check out the other police. he is touching her breast. physically painful and mentally sexual harassment. #mahsaamini #mahsa_amini #مهسا_امینی https://t.co/0vaqgklr2a	0	harassment
1.58646E+18	"request for closing ali khamenei’s twitter accounts - sign the petition! https://t.co/viah7vcgjw via @change \n\n@elonmusk khamenei baned twitter for iranian people in 2009 while he is using it,we are asking u to ban this evil!\n#mahsaamini \n#iranrevoiution"	1	"twitter accounts - sign the petition! https://t.co/viah7vcgjw via @change \n\n@elonmusk khamenei baned twitter for iranian people in 2009 while he is using it,we are asking u to ban"
1.57798E+18	#mahsaamini #mahsa_amini #iranprotests #iranianwomenlivesmatter #iranianlivesmatter #vpn #iranrevolution22 #remembertheirnames #dontbeafraid #womenlifefreedom check out user2994972441754's video! #tiktok https://t.co/aymozpepw6	0	raid #womenlifefreedom check out user
1.57343E+18	"i deleted the hijab thread because i am unsure whether or not i was out of my lane or unjustly implied any comparison in stakes to what’s happening now in iran. better safe than sorry, esp before i go offline for shabbat. prayers up for #mahsaamini &amp; solidarity with all fighting."	1	delete
1.57297E+18	is human rights organization? maybe it is also unconditionally for iran\n#mahsaamini \n#opiran \n#مهسا_امینی \ntweeter please don't delete this tweet...\nthese are the real pictures of today's iran...\ndon't want to publish viole...\nit is only to inform the position of protests in iran https://t.co/qaop4znpx6	1	tweeter please don't delete
1.57294E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n533	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.58099E+18	authorities in iran forced to remove poster of women in hijabs after pr fiasco - @guardian #mahsaamini #iranprotests2022 #مهسا_امینی https://t.co/dxwr9lhx0k	0	remove post
1.59514E+18	"#mahsaamini #مهساامینی #iranrevolution2022 #iranrevolution #iranprotests2022 #iranprotests #iran \n\niran’s women’s basketball team removed their hijabs and posted a picture on instagram, protesting gender apartheid. they published the photo with the slogan: woman life freedom. ✊ https://t.co/hluegjd75x"	0	removed their hijabs and post
1.57293E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n416	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.60516E+18	dm me now on how to recover trust wallet and coinbase account recovery#trustwallet  #cryptonews #binance #btc #anonymous #trust #coinbase #account #cryptocurrency #cyber #crypto #blockchain #ethereum #cryptonews #btc #anonymous #trustwallet #craftsmanship #cryptocurrencyexchange	0	account recovery#trustwallet  #cryptonews #binance #btc #anonymous #trust #coinbase #account #cryptocurrency #cyber #crypto #block
1.57287E+18	"why is facebook cooperating with iran’s government in blocking people’s voice?\nposts are being deleted, shame on you @facebook \n#mahsaamini #مهسا_امینی"	1	blocking people’s voice?\npost
1.60597E+18	"🇾🇪 yemeni student abir al-maqtari dreamt of studying abroad but amid a tightening of restrictions on women echoing religious regimes in #iran and #afghanistan, #huthi_forces blocked her from leaving.\n\n#jusoor_post https://t.co/c2v59mt1rk"	0	blocked her from leaving.\n\n#jusoor_post
1.61169E+18	"if your gmail account got hacked, text me now for guide on how to recover your account immediately #gmailhack #gmaildown #hacking #hacked #hackaccount #anonymous #stolencoins #snapchat #igotbanned #ilostmyaccount #accountsuspended #igotlockedout."	1	"account got hacked, text me now for guide on how to recover your account immediately #gmailhack #gmaildown #hacking #hacked #hackaccount #anonymous #stolencoins #snapchat #igotbanned #ilostmyaccount #accountsuspend"
1.57234E+18	"twitter censors and doesn't let me share posts, deletes them\n#mahsa_amini #zib2 \n#مهساامینی #مهسا_امینی"	1	"twitter censors and doesn't let me share posts, delete"
1.58902E+18	check out free human rights reporters's video! #tiktok https://t.co/ggthlxvngk  @michelleobama @hillaryclinton @potus @cnn @maddow @amnestyusa @alinejadmasih @bbcworld @washingtonpost @unicef @ac360 @latimes @barackobama @unhumanrights @hrw #mahsaamini #womanlifefreedom	0	reporters's video! #tiktok https://t.co/ggthlxvngk  @michelleobama @hillaryclinton @potus @cnn @maddow @amnestyusa @alinejadmasih @bbcworld @washingtonpost
1.58402E+18	apparently meta is still hugely flagging and reducing the reach of iran related activism!\n\ni guess zuck will just go on joe rogan 2 years from now and just say “meta was wrong to ban iran related activism”\n\nthe problem is the lack of accountability for these mfs\n\n#mahsaamini	1	 ban iran related activism”\n\nthe problem is the lack of account
1.61117E+18	dm me now on how to recover trust wallet phrase and coinbase account recovery#trustwallet #bnb #cyber #recoveryphrase #hacked #crypto  #cryptonews #btc #anonymous  #nfthack #stolencoins #snapchat#igotbanned #ilostmyaccount #accountsuspended #igotlockedout...	0	account recovery#trustwallet #bnb #cyber #recoveryphrase #hacked #crypto  #cryptonews #btc #anonymous  #nfthack #stolencoins #snapchat#igotbanned #ilostmyaccount #accountsuspend
1.58337E+18	#mahsaamini\n\niran protests continue: starlink terminals reportedly smuggled to tehran - the jerusalem post https://t.co/97e6xb4hsu	0	reportedly smuggled to tehran - the jerusalem post
1.57291E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n287	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.58885E+18	"hello \n\n@twittersupport\n\nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text: اعدام_کنید please permanently suspend accounts that use this hashtag for violating twitter rules. thank you #mahsaamini #مهسا_امینی"	1	"twittersupport\n\nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text: اعدام_کنید please permanently suspend"
1.58478E+18	ir security forces reportedly searched and beat several students attending the sadr vocational high school in tehran on october 24.\ntwo of the students were taken to tehran luqman hospital due to convulsions and injuries.\n@cnn @amnesty @washingtonpost @nytimes \n\n#mahsaamini	0	reportedly searched and beat several students attending the sadr vocational high school in tehran on october 24.\ntwo of the students were taken to tehran luqman hospital due to convulsions and injuries.\n@cnn @amnesty @washingtonpost
1.58966E+18	"#mahsaamini  #مهسا_امینی #زاهدان @lalinbaloch9333\n@twitter @lalin_baloch355 is a human rights activist, who informs the world about the human rights violations and crimes against humanity in baluchestan, iran. suspending her account puts the lives of many baluch people in danger. https://t.co/fxubiqwv3h"	1	"twitter @lalin_baloch355 is a human rights activist, who informs the world about the human rights violations and crimes against humanity in baluchestan, iran. suspend"
1.58892E+18	"hello @twittersupport @twitter\nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n#mahsaamini\n#مهسا_امینی"	1	"twittersupport @twitter\nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
